tag;artist;song;popularity;id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
happy;Darius Rucker;Wagon Wheel;74;3xdjjKMcMOFgo1eQrfbogM;0.529;0.663;9;-7.138;1;0.0306;0.456;0;0.142;0.607;148.102;298400
happy;Old Dominion;Break Up with Him;18;2BeispT0rpKZX9RhI1H8vL;0.615;0.65;3;-4.944;1;0.0347;0.0718;0;0.101;0.538;152.086;207733
happy;Florida Georgia Line;Anything Goes;71;46ZfPS5VpSQVU5gb82hg3K;0.462;0.977;0;-3.805;1;0.045;0.00172;0;0.352;0.757;154.038;218867
happy;Dierks Bentley;Riser;62;0HccAcPMNevr8ERJCWlFk3;0.516;0.658;0;-7.906;1;0.0345;0.128;0.00787;0.0898;0.257;164.104;250000
happy;Drew Baldridge;Rebound;60;21ERipllp1AG7ux7nQZxHp;0.599;0.795;11;-4.47;0;0.0302;0.166;4.23e-06;0.224;0.559;135.97;271493
happy;Dan + Shay;How Not To;73;4n0xztUAbHPUV8G3NQvF30;0.501;0.836;11;-3.587;0;0.0491;0.208;0;0.152;0.627;159.863;192000
happy;Jackie Lee;Getting Over You;58;4oeGQb7zAVNRkpjjoNHK5K;0.442;0.784;2;-4.001;1;0.0344;0.0527;0;0.0597;0.554;170.139;173187
happy;Jason Aldean;Any Ol' Barstool;60;7DEgL4rErTwjrsxLMlUVhf;0.536;0.722;4;-4.163;1;0.0284;0.312;0;0.117;0.472;143.78;203293
happy;Blake Shelton;Every Time I Hear That Song;69;0c4ICGb0jvszKj3KPR59JU;0.523;0.725;2;-5.448;1;0.0339;0.0558;6.96e-06;0.0937;0.52;155.855;214800
happy;Brett Young;In Case You Didn't Know;22;2dWgzqawzDkBL8QfZw92Ub;0.596;0.544;10;-7.294;1;0.0315;0.397;0;0.106;0.381;147.976;224853
happy;Luke Bryan;Strip It Down;68;5XFu5S1vBY7sNHlheCapOz;0.629;0.878;9;-3.535;1;0.0443;0.392;0;0.0899;0.721;137.989;241613
happy;Chase Rice;Ride (feat. Macy Maloy);69;1CoOHJAHtKEDnUBrp3nKAB;0.666;0.694;10;-7.184;1;0.0333;0.0374;0;0.124;0.35;115.07;241240
happy;Tim McGraw;Just To See You Smile;61;28efjJXBm1CuCmqle5HK2w;0.492;0.823;6;-8.526;1;0.0297;0.127;0;0.0523;0.704;94.342;215173
happy;Chase Rice;Beach Town;44;17pl7TqNVVH16bHepVwhYg;0.495;0.959;7;-4.205;1;0.0641;0.000738;1.34e-05;0.363;0.307;143.96;223868
happy;Blake Shelton;Doin' What She Likes;48;4b5Z76krusEOdN1zUusfQN;0.581;0.767;10;-6.28;1;0.0406;0.157;0;0.278;0.831;152.011;222613
happy;Devin Dawson;All On Me;77;2Nc8Imt04W3ZmcBF8dPQKc;0.631;0.658;5;-5.313;1;0.0281;0.144;0;0.22;0.692;80.996;227573
happy;Ryan Hurd;Hold You Back;14;0YnGIrv7Wj4PUYXs08v4kZ;0.594;0.629;9;-6.776;1;0.0321;0.334;0;0.0796;0.632;133.967;214177
happy;Chris Bandi;Man Enough Now;75;7dygIA9peSq4AKBRF5pi8G;0.591;0.577;2;-6.107;1;0.0331;0.0159;0;0.162;0.52;156.107;185474
happy;Big & Rich;California;59;1I1GdZakklTB0mDV2pGc63;0.633;0.834;9;-4.636;1;0.0394;0.05;0;0.373;0.796;116.009;200627
happy;Rascal Flatts;Yours If You Want It;22;0MCj53AsRW14o9QEIBSeZD;0.533;0.91;8;-3.087;1;0.0566;0.0102;0;0.108;0.481;113.054;208733
happy;Chris Lane;For Her;71;6VB64hpnpRNqukYsIX76uo;0.51;0.904;6;-4.291;1;0.0357;0.0993;0;0.173;0.542;150.004;211227
happy;Logan Mize;Ain't Always Pretty;43;74R1iw56aKImD1msCZX9Cn;0.56;0.78;1;-5.164;1;0.0459;0.186;0;0.364;0.466;160.052;209840
happy;Darius Rucker;If I Told You;70;6PjIjfiTS6OMft5HXuW2PV;0.5;0.622;9;-6.691;1;0.0329;0.335;0;0.327;0.293;83.886;214507
happy;Charlie Worsham;Cut Your Groove;27;12mOvi0h23GelKRdTr2ILQ;0.528;0.842;11;-6.217;1;0.0411;0.151;3e-05;0.117;0.797;83.948;251067
happy;Dustin Lynch;Small Town Boy;55;045SnNDjOfOLKM5OxARH4g;0.553;0.747;9;-5.905;1;0.0292;0.0244;0;0.363;0.702;73.033;206573
happy;Old Dominion;No Such Thing as a Broken Heart;57;1JupdHkhDzE4XtrFFe9w6o;0.655;0.785;8;-4.022;1;0.0697;0.279;0;0.116;0.931;171.969;178840
happy;Rascal Flatts;Life is a Highway;66;2Fs18NaCDuluPG1DHGw1XG;0.582;0.952;5;-3.848;1;0.0731;0.00324;0;0.223;0.656;103.027;276320
happy;Ryan Hurd;Love in a Bar;72;1ITz79C3v1z55dqPoSAl1O;0.512;0.587;1;-6.403;1;0.0291;0.0179;0;0.107;0.313;134.006;187342
happy;Thomas Rhett;Gateway Love;65;1OlDnyauZ0kTdD7AhzoNJC;0.685;0.595;0;-7.083;1;0.0453;0.0704;3.9e-06;0.0753;0.596;91.01;206507
happy;Thomas Rhett;Renegades;64;27rPYvYisboZwKnIiX2cug;0.568;0.789;9;-5.709;1;0.0347;0.000171;2.59e-06;0.162;0.467;126.955;222640
happy;Thomas Rhett;Sweetheart;67;6BSLkNSWTWzaC2wbBlD2QI;0.61;0.714;0;-6.485;0;0.0247;0.0237;1.21e-06;0.367;0.832;108.961;205267
happy;Thomas Rhett;When You Look Like That;67;35sFGUnvLP2LPHzmdwsq40;0.601;0.744;9;-5.012;1;0.0408;0.00613;0;0.121;0.902;140.04;202907
happy;Thomas Rhett;Life Changes;72;4Vxu50qVrQcycjRyJQaZLC;0.687;0.842;7;-4.382;1;0.058;0.105;0;0.0436;0.778;87.968;190227
happy;Thomas Rhett;Smooth Like The Summer;65;673kHtQzMDr8eZtcawrfgh;0.59;0.861;6;-5.67;0;0.0316;0.0031;0.00579;0.221;0.841;130.057;167813
happy;Thomas Rhett;Leave Right Now;71;0wyja8xD9cNhDtfuY0dVMP;0.474;0.583;4;-7.093;1;0.0469;0.00651;0;0.128;0.366;148.051;195667
happy;Thomas Rhett;Marry Me;71;0OWZFobGSIW9GrSlQ9C5pc;0.588;0.408;3;-8.662;1;0.0237;0.113;0;0.13;0.484;85.008;205453
happy;Thomas Rhett;Drink A Little Beer;66;1mJFIsUzfbeh0KBuXLVe16;0.345;0.833;9;-4.623;1;0.212;0.00671;0;0.321;0.764;84.052;214680
happy;Thomas Rhett;Sixteen;72;3pJkBPHadRAxBBo484RipI;0.707;0.531;1;-7.014;1;0.0273;0.0147;2.11e-06;0.175;0.417;106.992;178333
happy;VHS Collection;Waiting on the Summer;67;6jnEusmGUs0D6YvF8MhOXX;0.553;0.811;4;-5.832;1;0.111;0.0449;0;0.101;0.628;104.988;254572
happy;Miley Cyrus;Malibu;86;2habSXqcJGExM6JJyskY7O;0.565;0.782;8;-6.413;1;0.0506;0.0577;4.16e-05;0.0757;0.392;140.004;231906
happy;Little Comets;Bridge Burn;29;0SRGzAkRLf6YLE8NC8IRx0;0.416;0.451;2;-10.316;0;0.0639;0.747;0;0.11;0.516;205.95;164760
happy;New Young Pony Club;Ice Cream;38;02ISLTUYF5GUjKrL7zvRb9;0.851;0.455;9;-5.792;0;0.0447;0.000679;0.000134;0.0884;0.924;121.993;188080
sad;Snow Patrol;Chasing Cars;69;7ctRAoCbcpOusbm3w3E6mn;0.569;0.546;9;-6.262;1;0.0251;0.302;1.13e-05;0.137;0.204;104.007;265667
sad;Snow Patrol;Run - Revised Album Version;58;63xBKQr7HJkKaSyhwEWCnE;0.377;0.65;9;-5.243;0;0.0283;0.000421;1.36e-05;0.149;0.169;149.148;354613
sad;The Script;Breakeven;54;6nz3JfXIPZ3alcqUIjq5hK;0.63;0.698;10;-4.51;1;0.0244;0.173;0;0.0789;0.518;94.023;261427
sad;blink-182;I Miss You;70;1oTo3ijRbaDAtrjJrGAPSw;0.659;0.778;11;-6.423;1;0.0379;0.00136;6.79e-06;0.0841;0.631;110.022;227240
sad;Plain White T's;Hey There Delilah;61;3DWOTqMQGp5q75fnVsWwaN;0.502;0.43;2;-7.694;1;0.0288;0.838;1.98e-06;0.103;0.332;103.804;233280
sad;Secondhand Serenade;Fall for You (Acoustic);68;5V7mTIcXVU9k2JNu0mE6vy;0.433;0.307;0;-8.796;1;0.0327;0.65;0;0.0635;0.374;178.114;176947
sad;Hoobastank;The Reason;20;4x3SQvTgvqSTU3nOL1urZh;0.473;0.643;4;-4.67;1;0.0293;0.0134;0;0.16;0.0847;82.95;232800
sad;Lifehouse;You And Me;68;7L605WhF5EGf34ggj87yK6;0.461;0.446;7;-7.703;1;0.0267;0.1;0;0.169;0.35;139.868;195493
sad;Passenger;Let Her Go;74;6GmUVqe73u5YRfUUynZK6I;0.479;0.545;7;-7.346;1;0.0688;0.365;0;0.0963;0.239;74.897;252733
sad;Ashes Remain;Right Here;54;0FmZTrQah0kZ5q1mgLt0Mr;0.475;0.591;1;-5.453;0;0.0289;0.00823;0;0.0949;0.237;73.976;171360
sad;Secondhand Serenade;Your Call;58;7ddJJFmXZ3984IbVEKinp5;0.591;0.239;7;-11.943;1;0.0259;0.774;0;0.127;0.35;88.919;222320
sad;3 Doors Down;Here Without You;64;135cNW8kQtiTId7qcsJfVC;0.477;0.696;10;-4.427;0;0.0273;0.00995;0;0.128;0.175;143.989;235640
sad;OneRepublic;Good Life;64;6OtCIsQZ64Vs1EbzztvAv4;0.636;0.699;6;-7.687;1;0.0551;0.0929;0;0.115;0.642;94.966;253307
sad;Lifehouse;From Where You Are;49;5ef3mAxAAjk93V6IpriOrz;0.239;0.418;9;-10.781;0;0.0287;0.132;3.33e-06;0.112;0.301;81.23;181280
sad;Matchbox Twenty;Unwell;49;3P0DZ53GdMzwP3brAHaMkU;0.256;0.788;6;-5.263;0;0.0403;0.0298;0;0.707;0.429;80.718;228707
sad;Ed Sheeran;The A Team;57;6wJhz2jABaX2oMChhGy39Y;0.642;0.289;9;-9.918;1;0.0367;0.669;0;0.18;0.388;84.996;258373
sad;Olly Murs;Dear Darlin';59;1dABxUeyaNyq7RbKbT3ndo;0.514;0.828;11;-4.672;0;0.0454;0.00626;8.73e-06;0.119;0.35;124.008;206373
sad;A Rocket To The Moon;Ever Enough;35;5tpVF1nRjzqZPZMsinKImT;0.356;0.625;1;-3.455;1;0.0317;0.219;0;0.107;0.293;165.902;187293
sad;Go Radio;Forever My Father;31;1GlgypYztiALfbhTWTFyAP;0.446;0.689;0;-4.315;1;0.0327;0.108;0;0.111;0.126;136.035;244307
sad;Five Finger Death Punch;Remember Everything;55;72wlKHX7TBSltHcTtcv5Gx;0.368;0.824;1;-4.07;0;0.0401;0.00943;0;0.11;0.107;161.974;278813
sad;3 Doors Down;It's Not My Time;58;1PkOf4ZqKsEFikhc1OPfhP;0.529;0.934;0;-4.808;1;0.0602;0.00153;5.16e-06;0.118;0.286;127.962;241960
sad;Daughtry;Waiting for Superman;63;4AU7z13HYmPMetlWbq1mys;0.555;0.682;0;-5.711;1;0.0269;0.0029;0;0.0662;0.376;105.987;266960
sad;Daughtry;Battleships - Acoustic;39;2d6kYecd9lfO8SwERYayl6;0.453;0.816;1;-3.034;1;0.0306;0.147;0;0.177;0.654;83.271;221507
sad;Between The Trees;The Way She Feels;38;79HaYwXcch3uyHe6qSEUGe;0.556;0.893;4;-2.979;1;0.052;0.00999;0;0.167;0.508;127.978;211253
sad;The Calling;Wherever You Will Go - Acoustic;54;5Tybis9p4M4TX2gJM8iqgh;0.582;0.592;1;-6.424;1;0.0257;0.359;0;0.0821;0.316;112.414;200840
sad;P!nk;Please Don't Leave Me;49;4iHUBqALsttdeXVRXlTMQJ;0.587;0.839;6;-4.493;1;0.0363;0.00985;0;0.289;0.764;138.006;231560
sad;P!nk;Crystal Ball;40;1sb7yOZ758usIkQ3VKx7n5;0.61;0.205;10;-14.183;1;0.0387;0.55;0;0.109;0.48;123.626;206293
sad;P!nk;Family Portrait;59;1HaZ5x3c3HXRrLLHfsjO5p;0.761;0.687;0;-5.346;0;0.0487;0.0217;2.99e-06;0.562;0.769;91.808;296427
sad;P!nk;Dear Mr. President;49;7MdsJ8FTgqPfKESkKdxlMq;0.587;0.395;10;-7.283;1;0.0325;0.721;0;0.119;0.346;131.716;273627
sad;Hinder;Lips Of An Angel;63;53yAFiPcO7NPpKsaMCQgQ9;0.476;0.736;2;-5.38;1;0.0343;0.0217;1.08e-06;0.203;0.238;129.084;261853
sad;New Empire;One Heart/Million Voices;45;171EO3CSMqnX4jcK94Bz31;0.502;0.38;3;-6.303;1;0.0271;0.157;0;0.0939;0.308;140.007;252253
sad;Jonas Brothers;Critical;19;0DQpu8qM6Hi4ityM44jDdE;0.489;0.595;3;-6.747;1;0.0437;0.0162;0;0.101;0.176;119.985;215000
sad;Lorde;Liability;31;4JyLFq2mHC8JPFTXHwYPWD;0.596;0.219;10;-11.148;0;0.149;0.925;0;0.134;0.331;83.096;172061
sad;Plain White T's;Hey There Delilah;12;0THbsvMRmCHpFT3YLX301c;0.658;0.296;2;-10.584;1;0.0293;0.872;0;0.114;0.317;103.975;232813
sad;Tim Schou;Novocaine;46;0ZqV7xw4vlLboxmSaQwmVh;0.552;0.3;4;-9.635;1;0.0522;0.587;0;0.233;0.106;110.04;195381
sad;Shawn Hook;Reminding Me;35;3Mjer7nERC4u3tkkSopwLp;0.564;0.564;9;-4.839;0;0.0427;0.1;0;0.085;0.294;132.807;209924
sad;Sia;Breathe Me;48;0uCdi39iBbemx1JmkaATNE;0.543;0.636;0;-7.372;1;0.0325;0.0429;0.699;0.111;0.19;120.045;276933
sad;Vera Blue;Mended;37;28CD949hfk9bfrpPxViE9g;0.357;0.536;0;-6.819;1;0.0409;0.24;0.00544;0.0623;0.0767;77.897;305125
sad;Rhys Lewis;I Know The Feeling;39;1ibfFhA7UQQWaDjS9dtK7J;0.748;0.488;5;-7.753;1;0.0281;0.11;0;0.206;0.595;93.444;217804
sad;Maroon 5;She Will Be Loved - Acoustic;68;6AVbtprNn18sQcX54K5MTo;0.623;0.494;11;-9.281;0;0.0313;0.496;5.96e-06;0.698;0.547;98.556;276787
sad;Niall Horan;This Town;79;5nA67Y0XX9JipZwYxX7Gl7;0.687;0.409;9;-7.751;1;0.0311;0.71;0;0.126;0.17;111.861;232600
sad;Lady Gaga;Million Reasons;78;50PWlIBU7PlGGwzgN8TiFJ;0.668;0.449;0;-7.897;1;0.0451;0.477;0;0.107;0.158;129.889;205280
sad;Sam Smith;Stay With Me;14;5ymtzcwlS4rLXJ2PMlSNPr;0.508;0.427;0;-6.543;1;0.0373;0.567;0.000293;0.11;0.16;84.829;172724
sad;Jake Miller;Sleeping With Strangers;29;6s6jTEcQkQrvBEg7z4MvT6;0.475;0.414;7;-9.624;1;0.0615;0.423;0;0.308;0.478;115.296;212875
sad;Ed Sheeran;All Of The Stars;58;1vNjkeVrYlT1w0WCQN3fDP;0.436;0.562;11;-6.106;1;0.0278;0.0102;0.000278;0.198;0.239;150.066;234987
sad;Birdy;Not About Angels;37;3Go8a2hyVut8OzR217DCpP;0.406;0.144;0;-9.931;1;0.0355;0.965;2.42e-05;0.0857;0.218;116.485;189880
sad;Birdy;Skinny Love;29;0xJtHBdhpdLuClaSQYddI4;0.387;0.298;4;-8.797;1;0.049;0.96;0.00397;0.117;0.179;87.571;200939
sad;Demi Lovato;Fix A Heart;58;3o8z6bngcqnsYx8zx6YSbI;0.489;0.475;0;-7.836;1;0.0541;0.589;0;0.0878;0.465;160.296;193040
sad;Selena Gomez;Love Will Remember;56;0kAv1wGVCGPIHEH1hFJNcG;0.624;0.952;7;-4.103;0;0.175;0.0119;0;0.0998;0.323;110.018;210360
sad;Christina Perri;Jar of Hearts;56;0UEy0vG9u6kmFMslgkEtvj;0.349;0.348;3;-6.142;1;0.0316;0.726;0;0.12;0.09;74.541;246587
sad;Christina Perri;A Thousand Years;75;6z5Yh7kOKeLjqIsNdokIpU;0.421;0.407;10;-7.445;1;0.0267;0.309;0.000961;0.11;0.168;139.028;285120
sad;Ariana Grande;Almost Is Never Enough - Soundtrack Version;40;6tn3Yx1ForWh9sWRxRpVNg;0.339;0.297;2;-8.647;1;0.051;0.832;0;0.0844;0.388;78.615;210200
sad;One Direction;You & I - Piano Version;57;41SLMGNfVwCe4cch8IA9LK;0.597;0.226;1;-9.362;1;0.0353;0.837;0;0.11;0.193;130.807;222413
sad;Coldplay;A Sky Full of Stars;77;0FDzzruyVECATHXKHFs9eJ;0.551;0.636;6;-7.125;1;0.0281;0.00713;0.00203;0.217;0.163;124.996;268467
sad;Carla Bruni;Quelqu'un m'a dit;60;2RHSAwAN2SVNKeA27L8SUQ;0.565;0.412;10;-10.73;1;0.0489;0.86;0.00158;0.114;0.391;133.485;166227
sad;Shawn Mendes;Never Be Alone;69;6wQSrFnJYm3evLsavFeCVT;0.376;0.466;10;-6.927;1;0.0353;0.514;5.8e-05;0.0781;0.27;199.835;215813
sad;Shawn Mendes;Crazy;56;1INC537rOIf9M1OJL8QASz;0.434;0.266;4;-8.824;1;0.0364;0.613;0;0.109;0.289;157.334;191800
sad;Shawn Mendes;Bring It Back;56;0KXQJObw7wSN3PTzp722Dp;0.466;0.448;11;-7.173;0;0.0327;0.158;0;0.127;0.284;79.306;159787
sad;Macklemore & Ryan Lewis;Same Love (feat. Mary Lambert);57;6IFa4RUo2iM5L33Hkx82lr;0.56;0.475;8;-9.05;1;0.173;0.718;2.18e-05;0.0994;0.313;84.899;320035
sad;5 Seconds of Summer;Broken Home;55;6f5MGyg0nj780hYYIvBXzs;0.583;0.645;10;-5.502;0;0.0262;0.122;0;0.105;0.494;127.985;220709
sad;Demi Lovato;For The Love Of A Daughter;51;6Krv8JwT9TmJGunBXJ9pAY;0.555;0.693;11;-4.061;0;0.0366;0.14;0;0.1;0.206;115.031;240093
sad;Demi Lovato;In Case;47;6qmosJYbDa4uTcOqntZD3g;0.379;0.288;8;-9.157;1;0.0738;0.896;0;0.223;0.544;179.041;214667
sad;Demi Lovato;Shouldn't Come Back;44;4R23Bj4VSIQLVl7Eepb1el;0.575;0.356;7;-4.199;1;0.0271;0.774;0;0.251;0.383;112.052;229693
sad;Demi Lovato;Warrior;49;6eF9CfGlkqUzuGaTCF724A;0.432;0.399;9;-6.118;0;0.0469;0.862;0;0.111;0.181;88.584;232920
sad;Demi Lovato;I Hate You, Don't Leave Me;50;0imC0JGyWNuOAg43e12o5s;0.537;0.492;6;-7.173;1;0.062;0.43;0;0.208;0.422;77.284;213347
sad;Demi Lovato;Lightweight;44;4JOqfyQjVWJTQJ5inLXgEO;0.344;0.57;8;-5.75;1;0.0447;0.474;0;0.107;0.23;83.23;241627
sad;Demi Lovato;Believe In Me;44;66I43ZGrhCFGfH8tV3rEL3;0.329;0.76;0;-4.752;1;0.0357;0.109;2.62e-06;0.096;0.334;178.129;221840
sad;Justin Bieber;Catching Feelings;51;0XjaTaW5zEKoASxbdzHHAx;0.332;0.55;10;-6.631;1;0.0369;0.319;0;0.417;0.371;86.341;234680
sad;Troye Sivan;HEAVEN;1;6APP8FINyjcAZSjCabXjtj;0.513;0.713;8;-7.46;1;0.169;0.0952;1.01e-05;0.0879;0.318;144.037;261114
sad;One Direction;History;54;1Fp6l6zY6qrBg7NuvYgp8n;0.655;0.699;11;-4.421;1;0.0493;0.0352;0;0.064;0.801;86.704;187427
sad;Glee Cast;Don't Stop Believin' (Glee Cast Version);64;6rjnRocdCULjLF61x2NR5e;0.473;0.604;7;-4.034;1;0.0337;0.038;0;0.103;0.267;123.857;232000
sad;Glee Cast;I Dreamed A Dream (Glee Cast Version featuring Idina Menzel);38;1r1dNSu7OSyxmzUrrRjIyz;0.243;0.329;10;-8.289;1;0.0334;0.799;0;0.111;0.0656;169.115;188133
sad;Glee Cast;I Feel Pretty / Unpretty (Glee Cast Version);59;2kXnOV5df9njPkGKOiYDfr;0.348;0.484;0;-8.171;0;0.0359;0.109;0;0.125;0.348;75.492;239373
sad;Marina and the Diamonds;Starring Role;52;3sa2RpulxdORgxf1zdfGJ3;0.529;0.8;1;-4.99;0;0.067;0.122;0;0.0704;0.399;143.992;206987
sad;Adam Levine;Lost Stars;66;31UdITPwSCT5LcwbG29G3J;0.495;0.599;0;-4.76;1;0.0271;0.117;0;0.0667;0.37;82.013;267920
sad;Coldplay;Green Eyes;66;3ou9rSNUQnE7XYmJkUUIOc;0.608;0.405;9;-8.607;1;0.0265;0.539;6.7e-06;0.231;0.231;129.54;223040
sad;Miley Cyrus;Stay;52;2pYdhXXsfTdgPEZy9ivex5;0.583;0.698;0;-4.836;1;0.0363;0.255;0;0.118;0.352;129.985;261907
sad;Demi Lovato;It's Not Too Late;42;3V2isxiKBUqOZmn6JEQDyu;0.418;0.764;4;-4.648;1;0.0417;0.188;0;0.0869;0.34;78.28;213013
sad;Twenty One Pilots;Truce;65;6BEKt5axiNeWCr9huv0k7I;0.537;0.0231;7;-14.407;1;0.0475;0.994;0.0471;0.146;0.331;120.322;142547
sad;Scott Bradlee's Postmodern Jukebox;Creep;61;3AOcpwgy3V2Fwg7B8PZfKl;0.292;0.359;5;-9.043;1;0.0328;0.697;1.85e-05;0.108;0.214;177.334;283259
sad;Ed Sheeran;Tenerife Sea;77;1HbcclMpw0q2WDWpdGCKdS;0.53;0.346;8;-10.497;1;0.0376;0.697;1.07e-05;0.105;0.362;121.876;241347
sad;Melanie Martinez;Training Wheels;54;5JONEypmAJ9khrFYc6FQBo;0.571;0.481;9;-7.179;1;0.0444;0.697;0;0.089;0.0794;113.753;205680
sad;Titãs;Isso;53;7MKHjs2QBeFrfCso2YWuy8;0.623;0.794;4;-5.773;1;0.0268;0.0312;0;0.294;0.584;99.873;160467
sad;Bee Gees;I Started A Joke (Remastered LP Version);4;3i2aq0NCXCjCvYjhU9hKGx;0.31;0.464;7;-8.755;1;0.0275;0.156;8.94e-06;0.132;0.413;144.775;188307
sad;Michael Jackson;Human Nature;62;35lAjvsvS9k9HHuP1fjDT8;0.624;0.512;2;-10.041;1;0.0297;0.541;0.00478;0.26;0.673;93.059;245560
sad;CLOVES;Don't Forget About Me;55;04eXDIDkXFrfZQeJtLERVh;0.509;0.209;5;-10.726;0;0.0324;0.833;0.00282;0.159;0.0654;126.741;268973
sad;Jake Bugg;Simple As This;58;1P3MXWakqsC00kSgjQdUcB;0.608;0.586;8;-8.034;1;0.0271;0.653;0;0.12;0.687;96.985;199453
sad;David Bowie;Life On Mars? - 2015 Remastered Version;70;3ZE3wv8V3w2T2f7nOCjV0N;0.442;0.384;10;-14.635;1;0.0414;0.639;7.7e-05;0.0539;0.212;123.281;235987
sad;American Horror Story Cast;Life on Mars? (From American Horror Story) [feat. Jessica Lange];48;4H7Tut3y7Wcow5ElKhod68;0.498;0.487;10;-6.626;1;0.031;0.207;0;0.128;0.13;122.892;221549
sad;David Bowie;Starman - 2012 Remastered Version;71;0pQskrTITgmCMyr85tb9qq;0.475;0.459;5;-10.261;1;0.0267;0.149;1.43e-06;0.561;0.543;100.113;254295
sad;Lily Allen;Somewhere Only We Know;65;56N9s9PS6VwGolUnx1CJkv;0.314;0.286;10;-10.191;1;0.035;0.935;0.0258;0.0999;0.265;172.021;208154
sad;Adele;Daydreamer;61;1wV3ZgBuui1rhpKVPVnplu;0.805;0.104;9;-13.237;1;0.0404;0.963;0;0.107;0.339;108.959;220507
sad;Elvis Presley;Always on My Mind - Remastered;52;0AmAZBnbXW7Dq1ykCamvRl;0.387;0.747;7;-7.847;1;0.0601;0.463;0.000528;0.142;0.457;179.004;217467
sad;Jake Bugg;All That;38;65MBlPWwaht6ZwWFyOteAm;0.4;0.205;4;-13.492;1;0.0323;0.777;6.34e-06;0.0927;0.245;175.362;162267
sad;Jonas Blue;By Your Side - Abbey Road Live Version;54;7DM9layvHglJCWGTYHMQZD;0.525;0.397;5;-7.754;1;0.0269;0.699;0;0.102;0.387;117.874;193729
sad;AURORA;Murder Song (5, 4, 3, 2, 1) - Acoustic;56;6MM22AtXB7I5gfTErMF0mJ;0.495;0.0899;9;-13.576;0;0.0312;0.913;1.38e-06;0.0892;0.337;78.051;218667
sad;Julia Michaels;Issues;82;1sXUWdKx03aP9Gmzft58rt;0.683;0.427;8;-6.827;1;0.0777;0.368;0;0.0604;0.431;113.634;176347
sad;Badflower;Heroin - Rock Edit;48;3UoQKmbbExxxltHJ5DBPAs;0.36;0.598;11;-8.217;1;0.0439;0.00897;0.00103;0.112;0.184;138.42;252040
sad;Coldplay;Yellow;82;3AJwUDP919kvQ9QcozQPxg;0.429;0.661;11;-7.227;1;0.0281;0.00239;0.00013;0.234;0.279;173.365;266773
sad;Harry Styles;From the Dining Table;73;1IF5UcqRO42D12vYwceOY6;0.671;0.156;8;-16.288;1;0.0371;0.804;0.0518;0.113;0.194;94.08;211960
sad;Harry Styles;Ever Since New York;72;5LABCxgmP7DATATIJXOh6n;0.389;0.537;10;-6.761;1;0.0309;0.2;3.13e-06;0.125;0.384;127.964;253387
sad;Harry Styles;Sweet Creature;79;5kRPPEWFJIMox5qIkQkiz5;0.427;0.262;7;-8.541;1;0.0276;0.746;0;0.068;0.235;104.085;224867
sad;Harry Styles;Two Ghosts;78;4B1rpPmQXwj78wk6aIGwwU;0.386;0.407;6;-7.095;0;0.0268;0.234;1.86e-06;0.0999;0.463;69.387;229813
sad;Struan Shields;That's When I Wake Up;42;43vf5gi74xSEuwMbi0RT0r;0.704;0.301;3;-8.277;1;0.0298;0.526;0.000211;0.142;0.266;119.986;236286
sad;Casey Cook;Around You;38;13gCqbA8IPNBGyCHFm1YFa;0.545;0.252;1;-11.294;1;0.272;0.928;0.000859;0.217;0.146;86.691;209792
sad;Maximillian;Higher;39;2Z5iT4R2f4CtP4I1KiZFsK;0.637;0.51;10;-7.705;0;0.0387;0.14;0;0.303;0.175;79.491;228476
sad;Dean Lewis;Waves - Acoustic;57;6GL1MiIvlrAm3hTvHzQJLl;0.483;0.199;2;-11.37;1;0.0586;0.947;0;0.109;0.162;78.103;248176
sad;ZAYN;fOoL fOr YoU;76;6lvsJDZ7336YmpBzcNGhbe;0.52;0.513;7;-7.208;1;0.0256;0.281;0;0.0976;0.182;77.903;202213
sad;Taylor Swift;Safe & Sound - from The Hunger Games Soundtrack;1;4HGaRnv2HuMKaZMLTJQZqV;0.478;0.309;7;-10.461;1;0.0277;0.884;8.85e-06;0.0651;0.317;144.691;241879
sad;P!nk;Beam Me Up;53;3030YT1OMJa4bxthLLHuVM;0.487;0.338;0;-7.019;1;0.0309;0.522;0;0.151;0.275;117.998;267293
sad;Hillsong United;Oceans (Where Feet May Fail) [Album Version];41;7Hfj5DMJel8YPh81q59JIl;0.264;0.364;2;-10.169;1;0.0339;0.508;0.00277;0.101;0.0557;124.243;536000
sad;Christina Perri;A Thousand Years (feat. Steve Kazee) - Part 2;63;7hn8Q8WAxFdL4aZ159GI7C;0.272;0.281;10;-8.131;1;0.0307;0.618;0;0.111;0.15;138.856;305893
sad;Christina Novelli;Concrete Angel (acoustic);3;5PpmgGwBEq8CT8trazkPtJ;0.461;0.325;2;-6.897;1;0.0316;0.798;0;0.0969;0.173;104.972;265719
sad;Denmark + Winter;Every Breath You Take (Re:Imagined);47;1sz0fuWEAcPkCfG5o7D9KP;0.586;0.492;0;-8.114;0;0.0251;0.335;4.38e-05;0.112;0.1;108.007;222222
sad;Ben Forster;Chasing Cars;26;45GWTjGxURcx1SlugqO1ou;0.63;0.196;1;-10.876;1;0.033;0.93;0;0.13;0.389;117.914;234400
